%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 256 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
%Channels = Fp1, Fp2, F3, F4, Fz, Pz, O1, O2
%Data recorded at AIMS Lab (http://aimsl.uiu.ac.bd) by Rana Depto (mail@ranadepto.com)
%Brainwaves were obtained via the Ultracortex Mark IV Headset using the OpenBCI Cyton Board
%Recording Application = ConcentrateToday (https://concentrate.today)
%Data type = RAW data with noise
%Day No = 6
%Subject ID = 5
%Session ID = 7
%Record starting timestamp (UTC+6) = 2022-03-23T10:48:51.631690
%Record ending timestamp (UTC+6)   = 2022-03-23T10:49:12.507160
%Recorded durations = ~20 seconds
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
219.000000,1629.799799,-14005.401910,11139.014201,46087.933610,-14838.116150,24522.434118,10691.621684,16085.656415,-0.074000,0.962000,0.220000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648010931.631435,0.000000
220.000000,1631.744400,-14000.685692,11142.881053,46094.616782,-14829.443673,24523.082319,10696.293199,16094.239485,-0.074000,0.962000,0.220000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648010931.631451,0.000000
221.000000,1613.527729,-14021.673980,11125.580803,46083.999703,-14842.385333,24504.396260,10670.052251,16075.642833,-0.074000,0.962000,0.220000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648010931.639312,0.000000
222.000000,1618.065133,-14017.561259,11127.279535,46080.602238,-14841.603022,24510.207714,10667.124172,16070.412525,-0.074000,0.962000,0.220000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648010931.639319,0.000000
223.000000,1640.528636,-13996.751785,11146.837312,46094.549727,-14823.945144,24536.940400,10692.672216,16099.626255,-0.066000,0.956000,0.212000,192.000000,253.000000,240.000000,29.000000,224.000000,6.000000,160.000000,0.000000,0.000000,0.000000,1648010931.647290,0.000000
224.000000,1632.660822,-14005.960704,11142.836349,46092.828642,-14831.432978,24532.671217,10697.410786,16098.039281,-0.066000,0.956000,0.212000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648010931.647296,0.000000
225.000000,1634.426610,-14008.419395,11145.853835,46092.269849,-14829.957763,24532.604162,10702.350521,16074.681708,-0.066000,0.956000,0.212000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648010931.653842,0.000000
226.000000,1628.346935,-14013.269724,11139.640050,46088.537108,-14836.953859,24526.971522,10691.956960,16085.790525,-0.066000,0.956000,0.212000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648010931.653846,0.000000
227.000000,1615.762903,-14019.170585,11124.820843,46072.868535,-14852.890653,24513.180496,10676.936588,16081.566045,-0.066000,0.956000,0.212000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648010931.661846,0.000000
228.000000,1618.758037,-14013.560297,11127.056018,46074.634322,-14851.080161,24514.834525,10676.266036,16076.469848,-0.066000,0.956000,0.212000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648010931.661850,0.000000
