%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 256 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
%Channels = Fp1, Fp2, F3, F4, Fz, Pz, O1, O2
%Data recorded at AIMS Lab (http://aimsl.uiu.ac.bd) by Rana Depto (mail@ranadepto.com)
%Brainwaves were obtained via the Ultracortex Mark IV Headset using the OpenBCI Cyton Board
%Recording Application = ConcentrateToday (https://concentrate.today)
%Data type = RAW data with noise
%Day No = 8
%Subject ID = 6
%Session ID = 7
%Record starting timestamp (UTC+6) = 2022-03-27T16:03:12.346644
%Record ending timestamp (UTC+6)   = 2022-03-27T16:03:38.202273
%Recorded durations = ~25 seconds
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
219.000000,-31227.599827,-24518.857839,-10629.349724,-29912.579645,-33500.615776,30059.140034,37621.964529,7837.438028,0.096000,0.972000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.347036,0.000000
220.000000,-31228.605655,-24520.735386,-10634.088294,-29918.189933,-33504.616738,30045.974856,37602.384401,7815.265097,0.096000,0.972000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.347047,0.000000
221.000000,-31224.917617,-24518.343749,-10636.167006,-29918.636968,-33505.309642,30042.309170,37604.261947,7825.099865,0.096000,0.972000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.354946,0.000000
222.000000,-31224.515286,-24516.376795,-10635.027067,-29916.401794,-33503.119171,30050.266391,37626.993671,7848.613900,0.096000,0.972000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.354952,0.000000
223.000000,-31224.850562,-24513.091089,-10635.496454,-29915.038337,-33502.627433,30052.412159,37626.233712,7843.472999,0.096000,0.976000,0.172000,192.000000,3.000000,0.000000,30.000000,128.000000,5.000000,96.000000,0.000000,0.000000,0.000000,1648375392.362094,0.000000
224.000000,-31225.476411,-24512.979330,-10636.658744,-29916.334738,-33504.504979,30046.690112,37607.167674,7826.597431,0.096000,0.976000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.368587,0.000000
225.000000,-31224.850562,-24512.040557,-10635.831730,-29916.826477,-33505.622566,30041.258638,37597.824645,7809.855975,0.096000,0.976000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.368592,0.000000
226.000000,-31230.371443,-24514.611008,-10638.469236,-29921.922674,-33507.075430,30041.728025,37603.725505,7817.902603,0.096000,0.976000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.376642,0.000000
227.000000,-31233.567743,-24517.606141,-10638.491587,-29923.666110,-33507.254244,30048.299438,37618.455305,7844.143551,0.096000,0.976000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.376646,0.000000
228.000000,-31230.751423,-24516.019167,-10634.602384,-29920.089831,-33504.504979,30051.652199,37626.703099,7853.084249,0.096000,0.976000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.384588,0.000000
229.000000,-31221.855428,-24509.917141,-10627.427474,-29913.160791,-33498.268842,30050.199336,37615.259005,7841.528397,0.096000,0.976000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.384593,0.000000
230.000000,-31213.406469,-24503.189266,-10619.872584,-29909.048070,-33492.792665,30052.903897,37617.963567,7834.420542,0.096000,0.976000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.391734,0.000000
231.000000,-31213.473524,-24502.071679,-10619.850233,-29906.835247,-33492.032706,30058.178909,37632.648663,7838.734429,0.096000,0.976000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.391739,0.000000
232.000000,-31216.245141,-24504.642129,-10621.593669,-29909.070421,-33495.608985,30059.564717,37638.281302,7843.562406,0.096000,0.976000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.400611,0.000000
233.000000,-31220.693138,-24506.318510,-10621.146634,-29908.243407,-33496.033668,30059.810586,37633.520381,7847.786885,0.096000,0.976000,0.172000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648375392.400616,0.000000
