%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 256 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
%Channels = Fp1, Fp2, F3, F4, Fz, Pz, O1, O2
%Data recorded at AIMS Lab (http://aimsl.uiu.ac.bd) by Rana Depto (mail@ranadepto.com)
%Brainwaves were obtained via the Ultracortex Mark IV Headset using the OpenBCI Cyton Board
%Recording Application = ConcentrateToday (https://concentrate.today)
%Data type = RAW data with noise
%Day No = 10
%Subject ID = 2
%Session ID = 7
%Record starting timestamp (UTC+6) = 2022-03-21T14:46:58.820276
%Record ending timestamp (UTC+6)   = 2022-03-21T14:47:24.676079
%Recorded durations = ~25 seconds
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
221.000000,18304.581142,17492.944597,12659.335155,-13068.081506,16768.077525,16216.436472,5471.125897,4719.816711,0.004000,0.972000,0.188000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647852418.827270,0.000000
222.000000,18314.259447,17496.029138,12665.615996,-13064.706393,16771.474990,16218.291666,5475.842115,4718.967345,0.004000,0.972000,0.188000,192.000000,0.000000,0.000000,30.000000,48.000000,5.000000,160.000000,0.000000,0.000000,0.000000,1647852418.827277,0.000000
223.000000,18310.482003,17493.235170,12663.604339,-13066.963919,16768.457504,16214.737739,5471.282360,4731.126694,0.004000,0.972000,0.188000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647852418.834265,0.000000
224.000000,18309.587933,17498.353720,12660.542150,-13059.520788,16773.665461,16232.194451,5494.684636,4749.566883,0.004000,0.972000,0.188000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647852418.834271,0.000000
225.000000,18310.794927,17495.202124,12650.461513,-13065.131076,16765.797647,16221.197393,5484.201668,4742.213159,0.004000,0.972000,0.188000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647852418.841795,0.000000
226.000000,18296.825087,17480.271158,12637.229280,-13077.603349,16754.174740,16214.201297,5469.605979,4730.143217,0.004000,0.972000,0.188000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647852418.841800,0.000000
227.000000,18301.273084,17478.952405,12640.716152,-13079.167972,16756.476969,16213.866021,5467.706080,4729.405609,0.004000,0.972000,0.188000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647852418.849807,0.000000
228.000000,18306.145764,17487.356661,12656.407077,-13070.361384,16765.551778,16220.638599,5472.556409,4734.479455,0.004000,0.972000,0.188000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647852418.849811,0.000000
229.000000,18290.387784,17474.213836,12640.425580,-13083.548913,16748.363286,16202.153707,5458.564217,4721.381333,0.004000,0.972000,0.188000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647852418.857710,0.000000
230.000000,18299.864924,17483.042775,12652.897853,-13071.277806,16759.695621,16211.295570,5469.248351,4730.970231,0.004000,0.972000,0.188000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647852418.857715,0.000000
