%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 256 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
%Channels = Fp1, Fp2, F3, F4, Fz, Pz, O1, O2
%Data recorded at AIMS Lab (http://aimsl.uiu.ac.bd) by Rana Depto (mail@ranadepto.com)
%Brainwaves were obtained via the Ultracortex Mark IV Headset using the OpenBCI Cyton Board
%Recording Application = ConcentrateToday (https://concentrate.today)
%Data type = RAW data with noise
%Day No = 3
%Subject ID = 6
%Session ID = 7
%Record starting timestamp (UTC+6) = 2022-03-13T10:15:36.479205
%Record ending timestamp (UTC+6)   = 2022-03-13T10:15:57.305384
%Recorded durations = ~20 seconds
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
219.000000,3776.349577,5224.049714,-9423.182538,6128.066019,-41500.618041,17781.572674,22412.854125,-10767.416449,0.008000,0.928000,0.324000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647144936.481257,0.000000
220.000000,3780.439947,5226.933089,-9424.143663,6130.032972,-41501.087427,17778.912816,22405.366290,-10771.730336,0.008000,0.928000,0.324000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647144936.481266,0.000000
221.000000,3779.165897,5227.491883,-9428.837529,6131.307022,-41504.775465,17775.582406,22403.041709,-10777.877066,0.008000,0.928000,0.324000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647144936.488705,0.000000
222.000000,3772.370967,5222.239223,-9434.716038,6126.613155,-41511.391581,17770.508560,22389.161276,-10788.538848,0.008000,0.928000,0.324000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647144936.488710,0.000000
223.000000,3768.593522,5218.595888,-9441.958003,6121.204033,-41514.319660,17770.016822,22393.005776,-10796.317255,0.002000,0.928000,0.324000,192.000000,0.000000,16.000000,29.000000,0.000000,10.000000,32.000000,0.000000,0.000000,0.000000,1647144936.496615,0.000000
224.000000,3768.459412,5216.941859,-9445.668393,6119.751170,-41515.616061,17767.088743,22395.419764,-10803.447462,0.002000,0.928000,0.324000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647144936.496619,0.000000
225.000000,3772.505077,5221.099284,-9444.148474,6120.756998,-41515.101971,17766.865226,22407.780279,-10784.716700,0.002000,0.928000,0.324000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647144936.504740,0.000000
226.000000,3768.861743,5220.071104,-9446.853035,6116.286649,-41519.974651,17765.702935,22406.707395,-10789.678787,0.002000,0.928000,0.324000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647144936.504744,0.000000
227.000000,3762.133868,5216.427769,-9452.955062,6108.485890,-41529.340032,17757.298679,22395.620930,-10808.610715,0.002000,0.928000,0.324000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647144936.511265,0.000000
228.000000,3759.049327,5214.349057,-9453.089172,6094.046664,-41535.576169,17750.682563,22389.898883,-10813.014008,0.002000,0.928000,0.324000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647144936.511269,0.000000
