%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 256 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
%Channels = Fp1, Fp2, F3, F4, Fz, Pz, O1, O2
%Data recorded at AIMS Lab (http://aimsl.uiu.ac.bd) by Rana Depto (mail@ranadepto.com)
%Brainwaves were obtained via the Ultracortex Mark IV Headset using the OpenBCI Cyton Board
%Recording Application = ConcentrateToday (https://concentrate.today)
%Data type = RAW data with noise
%Day No = 10
%Subject ID = 8
%Session ID = 7
%Record starting timestamp (UTC+6) = 2022-03-30T15:17:51.158490
%Record ending timestamp (UTC+6)   = 2022-03-30T15:18:17.043857
%Recorded durations = ~25 seconds
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
219.000000,16614.118709,11725.389865,30633.803384,43199.216509,41969.937619,65214.567210,12158.432562,21035.427873,-0.116000,0.988000,0.036000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648631871.158273,0.000000
220.000000,16606.630874,11746.713429,30615.251436,43167.007645,41948.278779,65169.774314,12136.349039,21005.901218,-0.116000,0.988000,0.036000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648631871.158325,0.000000
221.000000,16608.776642,11743.852406,30629.176572,43220.249500,41978.744206,65213.136698,12148.240167,21035.003189,-0.116000,0.988000,0.036000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648631871.166092,0.000000
222.000000,16614.163412,11744.366496,30639.793651,43221.769419,42000.984192,65258.778961,12160.667737,21059.232480,-0.116000,0.988000,0.036000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648631871.166099,0.000000
223.000000,16610.520078,11733.905880,30637.714939,43225.703326,42008.628489,65267.429086,12165.853341,21077.650318,-0.104000,0.970000,0.038000,192.000000,252.000000,192.000000,30.000000,80.000000,1.000000,48.000000,0.000000,0.000000,0.000000,1648631871.174065,0.000000
224.000000,16610.162450,11739.069133,30628.170744,43219.288375,42003.286422,65249.145359,12149.134236,21062.808760,-0.104000,0.970000,0.038000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648631871.174070,0.000000
225.000000,16620.444253,11747.585147,30639.346616,43240.768402,42013.747038,65258.108408,12157.449085,21063.769885,-0.104000,0.970000,0.038000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648631871.181116,0.000000
226.000000,16612.911715,11755.184740,30630.405918,43213.521625,42004.135788,65241.948097,12155.124504,21060.394771,-0.104000,0.970000,0.038000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648631871.181120,0.000000
227.000000,16611.905886,11745.282918,30628.304854,43209.520663,42007.913233,65248.161882,12149.737734,21058.204300,-0.104000,0.970000,0.038000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648631871.188696,0.000000
228.000000,16621.494785,11754.916520,30639.033692,43236.789791,42023.760620,65273.039374,12157.896120,21064.418085,-0.104000,0.970000,0.038000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648631871.188700,0.000000
