%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 256 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
%Channels = Fp1, Fp2, F3, F4, Fz, Pz, O1, O2
%Data recorded at AIMS Lab (http://aimsl.uiu.ac.bd) by Rana Depto (mail@ranadepto.com)
%Brainwaves were obtained via the Ultracortex Mark IV Headset using the OpenBCI Cyton Board
%Recording Application = ConcentrateToday (https://concentrate.today)
%Data type = RAW data with noise
%Day No = 1
%Subject ID = 1
%Session ID = 7
%Record starting timestamp (UTC+6) = 2022-03-05T11:16:33.585370
%Record ending timestamp (UTC+6)   = 2022-03-05T11:17:34.496455
%Recorded durations = ~60 seconds
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
219.000000,40706.438208,47849.988681,10891.088652,36107.656194,11786.611293,19789.452230,36065.634914,35680.201433,-0.060000,0.872000,0.392000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1646457393.585010,0.000000
220.000000,40715.960052,47838.186960,10916.167309,36124.174133,11643.001335,19805.746651,36066.081949,35669.874927,-0.060000,0.872000,0.392000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1646457393.585028,0.000000
221.000000,40732.165066,47850.122792,10954.880530,36136.467592,11745.417028,19812.385119,36062.282152,35673.875889,-0.060000,0.872000,0.392000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1646457393.592776,0.000000
222.000000,40729.192284,47851.039213,10965.050574,36129.046813,11918.017199,19784.244273,36015.991690,35618.130638,-0.062000,0.846000,0.430000,192.000000,254.000000,16.000000,26.000000,112.000000,13.000000,112.000000,0.000000,0.000000,0.000000,1646457393.592783,0.000000
223.000000,40716.027107,47839.840989,10955.819303,36106.784476,11987.486421,19756.192834,35977.345524,35585.586498,-0.062000,0.846000,0.430000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1646457393.600808,0.000000
224.000000,40702.794874,47815.365829,10950.991327,36105.756295,11821.994105,19763.211282,35962.123986,35604.183150,-0.062000,0.846000,0.430000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1646457393.600813,0.000000
225.000000,40709.813322,47796.031570,10968.582150,36124.576464,11682.943902,19779.684517,35957.474823,35599.332821,-0.062000,0.846000,0.430000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1646457393.606863,0.000000
226.000000,40728.789953,47801.463044,10997.013569,36142.480212,11771.479162,19778.097543,35946.544820,35589.788626,-0.062000,0.846000,0.430000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1646457393.614437,0.000000
227.000000,40722.062078,47790.175413,10994.398414,36126.297549,11929.304830,19743.429988,35899.404991,35548.683768,-0.062000,0.846000,0.430000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1646457393.614441,0.000000
228.000000,40715.021278,47794.176375,10993.414938,36119.524970,12001.456261,19724.207488,35864.223345,35519.805315,-0.062000,0.846000,0.430000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1646457393.622440,0.000000
