%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 256 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
%Channels = Fp1, Fp2, F3, F4, Fz, Pz, O1, O2
%Data recorded at AIMS Lab (http://aimsl.uiu.ac.bd) by Rana Depto (mail@ranadepto.com)
%Brainwaves were obtained via the Ultracortex Mark IV Headset using the OpenBCI Cyton Board
%Recording Application = ConcentrateToday (https://concentrate.today)
%Data type = RAW data with noise
%Day No = 9
%Subject ID = 8
%Session ID = 7
%Record starting timestamp (UTC+6) = 2022-03-29T11:52:23.857150
%Record ending timestamp (UTC+6)   = 2022-03-29T11:52:49.773990
%Recorded durations = ~25 seconds
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
217.000000,-34515.317919,-16503.008187,7960.305567,14897.057700,861.413880,28710.234607,3419.347515,16747.893899,-0.134000,0.972000,0.018000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.856881,0.000000
218.000000,-34519.341233,-16502.561152,7956.706936,14891.939150,854.797763,28707.172418,3418.833425,16751.581937,-0.134000,0.972000,0.018000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.856898,0.000000
219.000000,-34524.973872,-16504.237533,7951.096648,14888.340519,851.042670,28703.842009,3416.285326,16752.051324,-0.134000,0.972000,0.018000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.863892,0.000000
220.000000,-34527.209047,-16505.779803,7950.247282,14892.341482,852.227313,28700.444543,3413.267841,16749.212652,-0.134000,0.972000,0.018000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.863900,0.000000
221.000000,-34521.844628,-16508.864344,7951.722497,14891.536819,854.462487,28698.790514,3411.792625,16745.770484,-0.134000,0.972000,0.018000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.871065,0.000000
222.000000,-34520.168247,-16509.154917,7954.516465,14893.324958,858.262284,28703.618491,3414.296021,16747.670382,-0.134000,0.970000,0.022000,192.000000,251.000000,208.000000,30.000000,80.000000,0.000000,176.000000,0.000000,0.000000,0.000000,1648533143.871071,0.000000
223.000000,-34525.778535,-16510.943056,7951.454276,14889.368700,856.384737,28701.495075,3416.464140,16747.312754,-0.134000,0.970000,0.022000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.877502,0.000000
224.000000,-34524.213913,-16507.590295,7952.773029,14885.792421,854.171914,28699.036384,3416.441788,16744.094103,-0.134000,0.970000,0.022000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.885447,0.000000
225.000000,-34521.196427,-16505.578638,7953.287119,14886.038290,853.389603,28699.483418,3415.994753,16742.037742,-0.134000,0.970000,0.022000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.885451,0.000000
226.000000,-34521.956387,-16504.371644,7955.052907,14891.648578,856.161220,28701.852703,3415.771236,16744.496434,-0.134000,0.970000,0.022000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.893473,0.000000
227.000000,-34524.102154,-16503.835202,7953.063602,14889.994549,851.847333,28695.996546,3411.591460,16742.708295,-0.134000,0.970000,0.022000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.893477,0.000000
228.000000,-34513.350965,-16499.096632,7959.210331,14893.995511,857.971711,28697.002375,3413.513710,16740.853100,-0.134000,0.970000,0.022000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.900108,0.000000
229.000000,-34516.659023,-16498.649597,7960.372622,14891.201543,857.032938,28702.523256,3417.604079,16742.484777,-0.134000,0.970000,0.022000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.900113,0.000000
230.000000,-34520.727041,-16498.806059,7957.623357,14891.872095,854.350728,28698.119962,3415.748884,16739.869623,-0.134000,0.970000,0.022000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.908131,0.000000
231.000000,-34516.100230,-16497.464955,7958.360965,14890.374528,855.021281,28696.465933,3417.157044,16739.467292,-0.134000,0.970000,0.022000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1648533143.908136,0.000000
