%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 256 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
%Channels = Fp1, Fp2, F3, F4, Fz, Pz, O1, O2
%Data recorded at AIMS Lab (http://aimsl.uiu.ac.bd) by Rana Depto (mail@ranadepto.com)
%Brainwaves were obtained via the Ultracortex Mark IV Headset using the OpenBCI Cyton Board
%Recording Application = ConcentrateToday (https://concentrate.today)
%Data type = RAW data with noise
%Day No = 4
%Subject ID = 6
%Session ID = 7
%Record starting timestamp (UTC+6) = 2022-03-16T16:21:22.049245
%Record ending timestamp (UTC+6)   = 2022-03-16T16:21:42.910210
%Recorded durations = ~20 seconds
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
219.000000,22883.514808,1190.006875,-3350.235921,5514.331819,-47167.545219,-3611.259593,9348.125380,9246.559053,0.042000,0.950000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.049128,0.000000
220.000000,22885.638223,1189.425729,-3349.677128,5516.231718,-47163.365443,-3608.890308,9348.058325,9256.259710,0.042000,0.950000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.049147,0.000000
221.000000,22885.817037,1189.470433,-3352.024061,5511.582555,-47162.270208,-3611.550166,9345.912557,9252.057582,0.042000,0.950000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.056646,0.000000
222.000000,22887.694584,1191.124462,-3353.186351,5510.554375,-47167.344054,-3607.817424,9366.297348,9257.734925,0.042000,0.950000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.056653,0.000000
223.000000,22890.108572,1194.007837,-3351.152343,5513.862433,-47169.355711,-3605.895174,9370.208904,9257.153780,0.034000,0.968000,0.224000,192.000000,1.000000,16.000000,30.000000,64.000000,7.000000,0.000000,0.000000,0.000000,0.000000,1647426082.063754,0.000000
224.000000,22888.990985,1203.775549,-3347.888988,5517.371657,-47164.460679,-3603.190613,9386.168049,9265.893312,0.034000,0.968000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.063759,0.000000
225.000000,22893.550741,1213.185634,-3342.546921,5522.199633,-47161.465545,-3599.681389,9387.196229,9276.868019,0.034000,0.968000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.071305,0.000000
226.000000,22880.229101,1191.325628,-3348.827761,5508.877994,-47165.779432,-3603.369427,9376.869723,9271.928283,0.034000,0.968000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.071309,0.000000
227.000000,22870.036706,1178.428671,-3352.806372,5501.568973,-47175.614199,-3609.069122,9360.530598,9247.788399,0.034000,0.968000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.079251,0.000000
228.000000,22872.003659,1182.496689,-3355.019194,5501.032531,-47178.654036,-3619.373276,9327.517072,9214.081969,0.034000,0.968000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.079255,0.000000
229.000000,22876.764581,1186.698817,-3351.957005,5507.559241,-47167.500516,-3609.560860,9346.784275,9242.625146,0.034000,0.968000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.086327,0.000000
230.000000,22885.124133,1192.085587,-3347.106677,5512.633087,-47157.039899,-3596.306276,9372.131154,9283.908818,0.034000,0.968000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.086331,0.000000
231.000000,22889.281558,1194.253706,-3344.715040,5511.291982,-47157.017548,-3589.109014,9394.438195,9288.379167,0.034000,0.968000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.092977,0.000000
232.000000,22891.896712,1198.321724,-3340.311747,5515.136482,-47160.370309,-3584.526907,9405.144680,9287.127469,0.034000,0.968000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.092982,0.000000
233.000000,22890.019165,1195.036017,-3344.871503,5509.325029,-47163.812478,-3592.238258,9389.923142,9273.917588,0.034000,0.968000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.100929,0.000000
234.000000,22896.344709,1200.445139,-3342.055183,5514.577689,-47158.828039,-3594.719302,9380.893037,9267.055603,0.036000,0.966000,0.224000,192.000000,1.000000,32.000000,30.000000,48.000000,7.000000,0.000000,0.000000,0.000000,0.000000,1647426082.108878,0.000000
235.000000,22898.535180,1200.333381,-3342.569273,5518.623354,-47154.849429,-3596.976828,9360.865874,9252.415210,0.036000,0.966000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.108884,0.000000
236.000000,22900.479782,1197.360599,-3345.922034,5515.449407,-47158.738632,-3609.046770,9339.251738,9240.680544,0.036000,0.966000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.116090,0.000000
237.000000,22893.036651,1187.637590,-3353.052241,5495.779871,-47172.552010,-3618.792131,9343.386810,9233.170358,0.036000,0.966000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.116094,0.000000
238.000000,22894.578921,1194.521927,-3345.407944,5513.907136,-47164.103051,-3607.482148,9357.803685,9249.464780,0.036000,0.966000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.123669,0.000000
239.000000,22897.886979,1199.148738,-3336.981337,5521.394971,-47154.916484,-3592.417072,9383.575247,9272.017690,0.036000,0.966000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.123673,0.000000
240.000000,22899.831581,1197.181785,-3339.484732,5514.063598,-47157.956321,-3595.389854,9388.939665,9264.976891,0.036000,0.966000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.131587,0.000000
241.000000,22901.105631,1199.863994,-3338.836532,5516.254069,-47159.453888,-3591.567706,9384.156392,9272.218856,0.036000,0.966000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.131591,0.000000
242.000000,22892.187284,1196.064198,-3342.301052,5514.018895,-47156.726975,-3591.612410,9378.747270,9275.102231,0.036000,0.966000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.139661,0.000000
243.000000,22894.780087,1199.908698,-3339.820008,5516.321125,-47153.217751,-3588.773738,9374.880418,9278.075013,0.036000,0.966000,0.224000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.139665,0.000000
244.000000,22897.976386,1205.675448,-3337.964813,5519.673886,-47149.909693,-3587.879668,9381.541238,9291.486060,0.034000,0.974000,0.218000,192.000000,1.000000,16.000000,30.000000,112.000000,6.000000,208.000000,0.000000,0.000000,0.000000,1647426082.146240,0.000000
245.000000,22897.059965,1200.936878,-3342.144590,5515.471758,-47152.033109,-3592.081796,9387.956189,9285.942827,0.034000,0.974000,0.218000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.146244,0.000000
246.000000,22899.675119,1196.131253,-3346.369069,5508.945049,-47162.873705,-3598.474395,9374.455735,9263.859303,0.034000,0.974000,0.218000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.154172,0.000000
247.000000,22895.607101,1195.706570,-3344.402116,5506.508709,-47163.544257,-3599.279058,9361.469371,9258.561940,0.034000,0.974000,0.218000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.154176,0.000000
248.000000,22896.300005,1197.137081,-3343.977433,5510.576726,-47157.598693,-3593.557011,9373.561665,9281.763051,0.034000,0.974000,0.218000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.161167,0.000000
249.000000,22896.098840,1198.120558,-3343.083363,5511.627258,-47154.335338,-3594.205212,9375.752136,9279.729042,0.034000,0.974000,0.218000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647426082.169297,0.000000
