%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 256 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
%Channels = Fp1, Fp2, F3, F4, Fz, Pz, O1, O2
%Data recorded at AIMS Lab (http://aimsl.uiu.ac.bd) by Rana Depto (mail@ranadepto.com)
%Brainwaves were obtained via the Ultracortex Mark IV Headset using the OpenBCI Cyton Board
%Recording Application = ConcentrateToday (https://concentrate.today)
%Data type = RAW data with noise
%Day No = 9
%Subject ID = 3
%Session ID = 7
%Record starting timestamp (UTC+6) = 2022-03-21T11:33:37.003161
%Record ending timestamp (UTC+6)   = 2022-03-21T11:33:57.925943
%Recorded durations = ~20 seconds
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
219.000000,-27135.956542,-38692.501329,-9006.210745,-9720.326629,-27620.832934,25533.917610,-875.607237,-9071.924874,0.272000,0.956000,0.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.003667,0.000000
220.000000,-27137.834089,-38692.993068,-9007.954181,-9724.953440,-27617.547228,25534.990494,-864.073737,-9077.356348,0.272000,0.956000,0.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.003677,0.000000
221.000000,-27148.808795,-38701.754952,-9019.085350,-9737.917452,-27623.157516,25526.206258,-867.180630,-9098.255229,0.272000,0.956000,0.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.011545,0.000000
222.000000,-27141.052740,-38690.959059,-9013.273896,-9730.094341,-27624.945655,25520.350101,-885.352598,-9072.371909,0.272000,0.956000,0.014000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.011551,0.000000
223.000000,-27130.189792,-38679.179690,-9002.433300,-9720.684257,-27621.995225,25520.372453,-893.823909,-9057.910330,0.272000,0.956000,0.012000,192.000000,8.000000,128.000000,29.000000,224.000000,0.000000,96.000000,0.000000,0.000000,0.000000,1647840817.018670,0.000000
224.000000,-27132.894353,-38681.683085,-9003.886164,-9722.785321,-27621.078804,25521.311226,-882.648037,-9065.778144,0.272000,0.956000,0.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.018675,0.000000
225.000000,-27140.069263,-38687.427483,-9007.641257,-9726.853338,-27622.777536,25513.488115,-881.977484,-9077.512810,0.272000,0.956000,0.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.026218,0.000000
226.000000,-27138.348179,-38688.098036,-9003.014446,-9729.557899,-27625.191525,25505.240322,-885.106729,-9082.072566,0.272000,0.956000,0.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.026222,0.000000
227.000000,-27136.045949,-38689.036809,-9004.221440,-9729.915527,-27624.722138,25508.168400,-887.788938,-9078.451583,0.272000,0.956000,0.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.033231,0.000000
228.000000,-27134.928362,-38688.746236,-9003.595591,-9727.680353,-27626.890257,25508.235456,-895.433235,-9074.338862,0.272000,0.956000,0.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.041211,0.000000
229.000000,-27137.409405,-38689.908527,-9003.103853,-9726.451007,-27625.839725,25510.068299,-892.996894,-9080.060909,0.272000,0.956000,0.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.041215,0.000000
230.000000,-27139.018731,-38691.964888,-9002.790928,-9726.562765,-27622.308150,25514.829220,-894.002723,-9096.936476,0.272000,0.956000,0.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.048357,0.000000
231.000000,-27133.274333,-38685.527585,-8995.884239,-9718.247916,-27614.887370,25522.965255,-895.276772,-9103.373778,0.272000,0.956000,0.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.048361,0.000000
232.000000,-27134.503679,-38685.773454,-8996.845364,-9716.571536,-27620.430603,25523.389938,-890.962886,-9098.970485,0.272000,0.956000,0.012000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.055878,0.000000
233.000000,-27128.021673,-38678.263268,-8988.664626,-9707.496727,-27618.240132,25528.553191,-891.521679,-9090.342711,0.262000,0.954000,0.004000,192.000000,8.000000,48.000000,29.000000,208.000000,0.000000,32.000000,0.000000,0.000000,0.000000,1647840817.055883,0.000000
234.000000,-27132.268504,-38684.074722,-8989.290475,-9712.592925,-27615.021481,25533.023540,-887.766586,-9092.510830,0.262000,0.954000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.063757,0.000000
235.000000,-27125.607684,-38679.202042,-8982.316730,-9710.447158,-27608.517123,25535.504584,-887.855993,-9088.979255,0.262000,0.954000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.063768,0.000000
236.000000,-27130.256847,-38682.845376,-8987.882315,-9714.716341,-27613.546266,25531.458918,-893.935668,-9089.582752,0.262000,0.954000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.070816,0.000000
237.000000,-27132.804946,-38685.259364,-8989.558696,-9716.057446,-27610.461725,25535.504584,-920.109561,-9084.330092,0.262000,0.954000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.070821,0.000000
238.000000,-27136.336522,-38686.600469,-8992.576181,-9719.387855,-27617.390766,25528.463784,-927.642098,-9092.622589,0.262000,0.954000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.078459,0.000000
239.000000,-27145.321923,-38695.742332,-9003.327370,-9731.100170,-27632.321731,25520.931246,-876.076624,-9095.550668,0.262000,0.954000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.078463,0.000000
240.000000,-27143.422025,-38692.478978,-9005.987228,-9731.077818,-27625.571504,25526.385072,-864.654883,-9094.723653,0.262000,0.954000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.086485,0.000000
241.000000,-27150.082845,-38698.290431,-9008.691789,-9737.001030,-27626.510278,25525.736871,-879.384682,-9101.071549,0.262000,0.954000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.086489,0.000000
242.000000,-27154.732007,-38704.660678,-9011.597516,-9742.946594,-27639.094310,25517.600836,-893.265115,-9114.348485,0.262000,0.954000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.093560,0.000000
243.000000,-27151.580411,-38702.269042,-9008.132995,-9741.538434,-27641.351836,25512.996377,-900.663543,-9113.744988,0.268000,0.956000,0.004000,192.000000,8.000000,96.000000,29.000000,224.000000,0.000000,32.000000,0.000000,0.000000,0.000000,1647840817.100563,0.000000
244.000000,-27148.473519,-38701.196158,-9005.160213,-9742.745428,-27639.004903,25509.464801,-901.535261,-9105.363084,0.268000,0.956000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.100567,0.000000
245.000000,-27145.768958,-38697.217548,-8998.097062,-9738.900928,-27626.242057,25514.292778,-905.245650,-9112.158014,0.268000,0.956000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.108153,0.000000
246.000000,-27152.362722,-38701.397324,-9002.522707,-9744.265347,-27623.559847,25515.075089,-896.550822,-9107.821775,0.268000,0.956000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.108157,0.000000
247.000000,-27147.043007,-38695.094132,-9001.271010,-9737.269251,-27627.471403,25513.018729,-892.371046,-9095.237743,0.268000,0.956000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.116087,0.000000
248.000000,-27145.612496,-38693.685972,-9002.142728,-9730.742542,-27629.728929,25509.330691,-900.127101,-9102.770281,0.268000,0.956000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.116090,0.000000
249.000000,-27147.601801,-38697.217548,-9006.747187,-9734.989373,-27628.343121,25510.113002,-899.881232,-9120.204642,0.268000,0.956000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.124074,0.000000
250.000000,-27151.133376,-38702.805484,-9013.922097,-9742.097228,-27631.964103,25507.229627,-903.368104,-9122.886851,0.268000,0.956000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.124079,0.000000
251.000000,-27160.521109,-38712.863769,-9021.521690,-9751.484960,-27637.730853,25504.860342,-904.016304,-9105.519546,0.268000,0.956000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.130785,0.000000
252.000000,-27153.904993,-38705.264176,-9015.732588,-9745.807617,-27638.513164,25507.319034,-904.664505,-9091.661464,0.268000,0.956000,0.004000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.130788,0.000000
253.000000,-27152.429778,-38705.621803,-9020.180585,-9747.908681,-27642.424720,25510.783554,-909.805406,-9091.437947,0.270000,0.958000,0.002000,192.000000,8.000000,112.000000,29.000000,240.000000,0.000000,16.000000,0.000000,0.000000,0.000000,1647840817.138895,0.000000
254.000000,-27153.122682,-38706.940556,-9024.807397,-9751.596719,-27636.769728,25517.600836,-908.106674,-9094.075453,0.270000,0.958000,0.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.138900,0.000000
255.000000,-27156.073112,-38709.578062,-9026.751998,-9755.798847,-27635.361568,25515.388014,-917.516758,-9083.681891,0.270000,0.958000,0.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.146740,0.000000
0.000000,-27158.509452,-38714.294280,-9027.131978,-9755.083591,-27642.871755,25507.430793,-904.128063,-9092.779051,0.270000,0.958000,0.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.146772,0.000000
1.000000,-27152.742702,-38704.884196,-9018.303039,-9743.840664,-27640.793042,25510.403575,-898.048389,-9109.364046,0.270000,0.958000,0.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.153841,0.000000
2.000000,-27153.234440,-38703.364277,-9018.638315,-9739.996164,-27638.177888,25512.281121,-898.294258,-9110.436930,0.270000,0.958000,0.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.160460,0.000000
3.000000,-27139.152841,-38690.087341,-9007.328332,-9725.400475,-27629.013673,25510.180057,-904.999781,-9101.920915,0.270000,0.958000,0.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.160463,0.000000
4.000000,-27132.559077,-38681.347809,-9005.719007,-9717.130329,-27625.057414,25507.587255,-910.855938,-9110.369874,0.270000,0.958000,0.002000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647840817.168440,0.000000
