%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 256 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
%Channels = Fp1, Fp2, F3, F4, Fz, Pz, O1, O2
%Data recorded at AIMS Lab (http://aimsl.uiu.ac.bd) by Rana Depto (mail@ranadepto.com)
%Brainwaves were obtained via the Ultracortex Mark IV Headset using the OpenBCI Cyton Board
%Recording Application = ConcentrateToday (https://concentrate.today)
%Data type = RAW data with noise
%Day No = 7
%Subject ID = 6
%Session ID = 7
%Record starting timestamp (UTC+6) = 2022-03-22T10:11:25.306397
%Record ending timestamp (UTC+6)   = 2022-03-22T10:11:51.142255
%Recorded durations = ~25 seconds
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
219.000000,-2008.214832,-5588.807832,-28330.143193,20161.564071,-47411.939193,16630.480186,40028.666261,5504.742921,0.006000,0.972000,0.112000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647922285.307604,0.000000
220.000000,-2006.873728,-5584.628056,-28325.494030,20165.028592,-47405.814815,16634.525852,40027.593378,5515.896441,0.006000,0.972000,0.112000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647922285.307615,0.000000
221.000000,-2008.907736,-5576.916704,-28318.967321,20169.677755,-47399.668086,16644.673544,40040.847962,5537.622337,0.006000,0.972000,0.112000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647922285.315536,0.000000
222.000000,-2015.792074,-5577.453146,-28325.181106,20170.035383,-47403.289068,16640.627878,40043.284302,5525.932375,0.006000,0.972000,0.112000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647922285.315541,0.000000
223.000000,-2021.111789,-5579.554210,-28322.610655,20173.589310,-47402.506757,16645.880538,40065.591343,5540.282195,0.006000,0.972000,0.112000,192.000000,0.000000,0.000000,30.000000,208.000000,3.000000,144.000000,0.000000,0.000000,0.000000,1647922285.323358,0.000000
224.000000,-2023.861053,-5574.927399,-28322.565952,20172.806999,-47403.534937,16642.348962,40060.808070,5527.787569,0.006000,0.972000,0.112000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647922285.323363,0.000000
225.000000,-2028.443161,-5560.063488,-28318.743803,20177.277348,-47399.377513,16644.181805,40070.464023,5539.969270,0.006000,0.972000,0.112000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647922285.330523,0.000000
226.000000,-2021.916452,-5556.800134,-28318.900266,20177.858493,-47399.645734,16642.170148,40069.189974,5535.655384,0.006000,0.972000,0.112000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647922285.330527,0.000000
227.000000,-2010.740579,-5560.979910,-28319.682577,20173.544606,-47403.601993,16633.207099,40061.836250,5518.824520,0.006000,0.972000,0.112000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647922285.338040,0.000000
228.000000,-2022.184673,-5573.295721,-28325.784603,20160.938223,-47412.207414,16625.093415,40061.076291,5519.070389,0.006000,0.972000,0.112000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647922285.338045,0.000000
229.000000,-2041.429525,-5573.116907,-28319.280245,20164.670964,-47404.361952,16637.364523,40075.269648,5546.607738,0.006000,0.972000,0.112000,192.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1647922285.346097,0.000000
